2c04a37a	__platform_driver_probe	vmlinux	kernel
503a285e	__platform_driver_register	vmlinux	REQUIRED
f92ad4a6	__platform_register_drivers	vmlinux	kernel
a9941a8b	__pm_relax	vmlinux	REQUIRED
a7c8e259	__pm_runtime_disable	vmlinux	REQUIRED
871df5fa	__pm_runtime_idle	vmlinux	REQUIRED
8637ac5d	__pm_runtime_resume	vmlinux	REQUIRED
5ec1d781	__pm_runtime_set_status	vmlinux	REQUIRED
d8ed0ca2	__pm_runtime_suspend	vmlinux	REQUIRED
0ac3099d	__pm_runtime_use_autosuspend	vmlinux	REQUIRED
2a3901ee	__pm_stay_awake	vmlinux	REQUIRED
6128b5fc	__printk_ratelimit	vmlinux	kernel
074ea512	__pskb_copy_fclone	vmlinux	kernel
852c3cd1	__pskb_pull_tail	vmlinux	REQUIRED
092e9bac	__put_net	vmlinux	kernel
1022e36e	__put_page	vmlinux	REQUIRED
9a80f9a6	__put_task_struct	vmlinux	REQUIRED
551bd071	__rb_erase_color	vmlinux	kernel
120b336a	__rb_insert_augmented	vmlinux	kernel
8d522714	__rcu_read_lock	vmlinux	REQUIRED
2469810f	__rcu_read_unlock	vmlinux	REQUIRED
04482cdb	__refrigerator	vmlinux	REQUIRED
bb0a7735	__register_chrdev	vmlinux	REQUIRED
80e710a1	__register_rpmsg_driver	vmlinux	REQUIRED
50ab5bd6	__regmap_init	vmlinux	REQUIRED
4626114a	__regmap_init_mmio_clk	vmlinux	kernel
1848221d	__release_region	vmlinux	REQUIRED
8d68002b	__remove_inode_hash	vmlinux	kernel
a24f23d8	__request_module	vmlinux	REQUIRED
6d9ee2a0	__request_percpu_irq	vmlinux	kernel
0ca39ba0	__request_region	vmlinux	REQUIRED
bcc25d66	__reset_control_get	vmlinux	kernel
d0d156e9	__rht_bucket_nested	vmlinux	kernel
40bbb501	__rt_mutex_init	vmlinux	kernel
fd8cab20	__rtc_register_device	vmlinux	kernel
0d116ad0	__sbitmap_queue_get	vmlinux	kernel
00d55434	__scsi_add_device	vmlinux	kernel
43c24350	__scsi_execute	vmlinux	kernel
74c832ea	__scsi_iterate_devices	vmlinux	kernel
8c752fc2	__scsi_print_sense	vmlinux	REQUIRED
ff6c3d55	__sdhci_add_host	vmlinux	REQUIRED
32f96204	__sdhci_set_timeout	vmlinux	REQUIRED
a52dad32	__seq_open_private	vmlinux	kernel
63f3cf83	__serio_register_driver	vmlinux	kernel
195dc13f	__serio_register_port	vmlinux	kernel
3a13ccf5	__set_page_dirty_buffers	vmlinux	kernel
13363289	__set_page_dirty_nobuffers	vmlinux	kernel
cc445ceb	__sg_page_iter_dma_next	vmlinux	REQUIRED
7c9ca58f	__sg_page_iter_next	vmlinux	REQUIRED
ccd4c999	__sg_page_iter_start	vmlinux	REQUIRED
a4638b91	__skb_checksum_complete	vmlinux	kernel
42e61877	__skb_ext_put	vmlinux	kernel
677510ed	__skb_flow_dissect	vmlinux	kernel
c21ad650	__skb_get_hash	vmlinux	REQUIRED
74a47aef	__skb_gso_segment	vmlinux	REQUIRED
6ab4c8ac	__skb_pad	vmlinux	kernel
b1e88e54	__sock_create	vmlinux	kernel
5b3cd8fc	__spi_alloc_controller	vmlinux	REQUIRED
8957f882	__spi_register_driver	vmlinux	REQUIRED
f25c1d11	__splice_from_pipe	vmlinux	kernel
5d6222e3	__spmi_driver_register	vmlinux	kernel
2a216b85	__srcu_read_lock	vmlinux	REQUIRED
70272ece	__srcu_read_unlock	vmlinux	REQUIRED
98a9d10c	__stack_chk_fail	vmlinux	REQUIRED
8f678b07	__stack_chk_guard	vmlinux	REQUIRED
57674fd7	__sw_hweight16	vmlinux	kernel
74c134b9	__sw_hweight32	vmlinux	REQUIRED
9f46ced8	__sw_hweight64	vmlinux	REQUIRED
dc3fcbc9	__sw_hweight8	vmlinux	REQUIRED
6f12928f	__sync_dirty_buffer	vmlinux	kernel
169938c1	__sysfs_match_string	vmlinux	REQUIRED
38e2b43d	__task_pid_nr_ns	vmlinux	REQUIRED
9b80e304	__task_rq_lock	vmlinux	kernel
3e3bad0a	__tasklet_hi_schedule	vmlinux	REQUIRED
9d2ab8ac	__tasklet_schedule	vmlinux	REQUIRED
3b4ac25c	__test_set_page_writeback	vmlinux	kernel
a20d01ba	__trace_bprintk	vmlinux	REQUIRED
b1e25684	__trace_bputs	vmlinux	kernel
133969d7	__trace_printk	vmlinux	kernel
2d41e6f5	__trace_puts	vmlinux	kernel
ad40ce9c	__traceiter_android_rvh_account_irq	vmlinux	kernel
3e7816dd	__traceiter_android_rvh_after_dequeue_task	vmlinux	kernel
f3381861	__traceiter_android_rvh_after_enqueue_task	vmlinux	kernel
f57c4087	__traceiter_android_rvh_binder_transaction	vmlinux	kernel
4b4a53af	__traceiter_android_rvh_build_perf_domains	vmlinux	kernel
44f6f339	__traceiter_android_rvh_can_migrate_task	vmlinux	kernel
453305e0	__traceiter_android_rvh_cgroup_force_kthread_migration	vmlinux	kernel
a9e69b99	__traceiter_android_rvh_check_preempt_tick	vmlinux	kernel
c10e1cb9	__traceiter_android_rvh_check_preempt_wakeup	vmlinux	kernel
1c6027e9	__traceiter_android_rvh_cpu_cgroup_attach	vmlinux	kernel
85e7ee1b	__traceiter_android_rvh_cpu_cgroup_can_attach	vmlinux	kernel
fe05649a	__traceiter_android_rvh_cpu_cgroup_online	vmlinux	kernel
7f085466	__traceiter_android_rvh_cpu_overutilized	vmlinux	kernel
32884ab8	__traceiter_android_rvh_cpufreq_transition	vmlinux	kernel
ea35ae1f	__traceiter_android_rvh_cpuset_fork	vmlinux	kernel
01cb584b	__traceiter_android_rvh_dequeue_entity	vmlinux	kernel
8881d31b	__traceiter_android_rvh_dequeue_task	vmlinux	kernel
37a9a528	__traceiter_android_rvh_dequeue_task_fair	vmlinux	kernel
91f68209	__traceiter_android_rvh_die_kernel_fault	vmlinux	kernel
669812d6	__traceiter_android_rvh_do_mem_abort	vmlinux	kernel
0e0fb88e	__traceiter_android_rvh_do_sched_yield	vmlinux	kernel
47243dfd	__traceiter_android_rvh_do_sp_pc_abort	vmlinux	kernel
b0c4e55d	__traceiter_android_rvh_enqueue_entity	vmlinux	kernel
58dae35a	__traceiter_android_rvh_enqueue_task	vmlinux	kernel
